-BEGIN HEADER-,,,,,,,,,,,,
NASA/POWER Source Native Resolution Hourly Data ,,,,,,,,,,,,
Dates (month/day/year): 01/01/2021 through 12/31/2021 in LST,,,,,,,,,,,,
Location: Latitude  29.7807   Longitude 40.0982 ,,,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 685.2 meters,,,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,,
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) ,,,,,,,,,,,,
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) ,,,,,,,,,,,,
T2M                     MERRA-2 Temperature at 2 Meters (C) ,,,,,,,,,,,,
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/hour) ,,,,,,,,,,,,
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) ,,,,,,,,,,,,
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface Total PAR (Wh/m^2) ,,,,,,,,,,,,
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,,,,,
PS                      MERRA-2 Surface Pressure (kPa) ,,,,,,,,,,,,
PSC                     MERRA-2 Corrected Atmospheric Pressure (Adjusted For Site Elevation) (kPa) ,,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,,
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_UV_INDEX,T2M,PRECTOTCORR,ALLSKY_KT,CLRSKY_SFC_PAR_TOT,RH2M,PS,PSC
2021,1,15,0,0,0,7.62,0,-999,0,63.41,93.34,101.4
2021,1,15,1,0,0,6.7,0.01,-999,0,66.52,93.4,101.49
2021,1,15,2,0,0,5.99,0.07,-999,0,69.9,93.46,101.57
2021,1,15,3,0,0,5.69,0.07,-999,0,73.19,93.49,101.62
2021,1,15,4,0,0,5.28,0.03,-999,0,80.21,93.53,101.66
2021,1,15,5,0,0,4.76,0.04,-999,0,89.69,93.6,101.76
2021,1,15,6,0,0,4.27,0.15,-999,0,98.67,93.68,101.86
2021,1,15,7,28.05,0.03,4.58,0.34,0.39,11.18,100,93.75,101.93
2021,1,15,8,216.77,0.32,6.76,0.61,0.65,93.55,88.29,93.82,101.94
2021,1,15,9,418.77,1.5,9.55,0.66,0.74,183.62,76.6,93.89,101.93
2021,1,15,10,578.92,3.1,11.84,0.26,0.78,254.62,64.92,93.93,101.91
2021,1,15,11,678.53,4.47,13.54,0.15,0.79,298.8,55.24,93.88,101.81
2021,1,15,12,707.67,4.9,14.64,0.09,0.79,311.18,48.79,93.8,101.69
2021,1,15,13,672.65,4.35,15.13,0.06,0.79,295.1,45.16,93.75,101.62
2021,1,15,14,559.03,2.95,15.12,0.04,0.76,249.34,43.43,93.72,101.59
2021,1,15,15,388.65,1.38,14.69,0.02,0.71,178.02,43.22,93.73,101.61
2021,1,15,16,184.85,0.28,13.45,0.02,0.6,88.47,49.19,93.76,101.68
2021,1,15,17,19.7,0.03,10.82,0.01,0.35,8.73,57.02,93.81,101.81
2021,1,15,18,0,0,10.25,0.01,-999,0,56.51,93.87,101.89
2021,1,15,19,0,0,10.14,0,-999,0,56.45,93.89,101.91
2021,1,15,20,0,0,9.93,0,-999,0,56.87,93.87,101.9
2021,1,15,21,0,0,9.12,0,-999,0,59.65,93.84,101.89
2021,1,15,22,0,0,8.16,0,-999,0,63.22,93.81,101.89
2021,1,15,23,0,0,7.11,0,-999,0,67.61,93.78,101.89
2021,1,16,0,0,0,6.41,0,-999,0,70.61,93.76,101.88
2021,1,16,1,0,0,5.77,0,-999,0,73.31,93.75,101.9
2021,1,16,2,0,0,4.93,0,-999,0,77.36,93.73,101.9
2021,1,16,3,0,0,4.09,0,-999,0,81.47,93.7,101.89
2021,1,16,4,0,0,3.31,0,-999,0,85.68,93.69,101.9
2021,1,16,5,0,0,2.52,0,-999,0,90.43,93.7,101.94
2021,1,16,6,0,0,1.81,0,-999,0,94.72,93.71,101.98
2021,1,16,7,25.9,0.03,2.05,0,0.36,10.65,92.89,93.71,101.96
2021,1,16,8,196.93,0.32,5.26,0,0.59,85.83,74.74,93.71,101.86
2021,1,16,9,386.9,1.4,7.69,0,0.68,170.02,64.63,93.7,101.78
2021,1,16,10,544.05,2.85,12.17,0,0.73,238.27,46.78,93.65,101.6
2021,1,16,11,648.8,4.05,14.66,0,0.76,281.3,38.02,93.54,101.4
2021,1,16,12,686.67,4.57,15.98,0,0.77,297.85,34.46,93.39,101.21
2021,1,16,13,643.85,4.03,17.02,0,0.76,280.3,31.83,93.28,101.06
2021,1,16,14,534.97,2.72,17.69,0,0.73,233.43,29.75,93.2,100.96
2021,1,16,15,368.98,1.27,17.7,0,0.67,160.9,28.54,93.16,100.91
2021,1,16,16,173.7,0.28,15.51,0,0.55,75.23,39.13,93.13,100.94
2021,1,16,17,16.48,0.03,11.89,0,0.28,7.65,45.36,93.14,101.05
2021,1,16,18,0,0,10.86,0,-999,0,45.04,93.19,101.13
2021,1,16,19,0,0,9.92,0,-999,0,46.39,93.24,101.21
2021,1,16,20,0,0,8.8,0,-999,0,48.6,93.27,101.28
2021,1,16,21,0,0,7.8,0,-999,0,51.46,93.29,101.33
2021,1,16,22,0,0,6.97,0,-999,0,54.62,93.3,101.37
2021,1,16,23,0,0,6.29,0,-999,0,58.18,93.29,101.38
2021,1,17,0,0,0,5.67,0,-999,0,61.72,93.31,101.42
2021,1,17,1,0,0,5.1,0,-999,0,65.43,93.35,101.48
2021,1,17,2,0,0,4.53,0,-999,0,69.88,93.38,101.53
2021,1,17,3,0,0,3.87,0,-999,0,76.17,93.39,101.56
2021,1,17,4,0,0,3.11,0,-999,0,83.9,93.4,101.59
2021,1,17,5,0,0,2.43,0,-999,0,90.76,93.44,101.66
2021,1,17,6,0,0,1.92,0,-999,0,95.05,93.51,101.75
2021,1,17,7,22.73,0.03,2.35,0,0.31,11.08,92.43,93.56,101.79
2021,1,17,8,158.98,0.28,5.22,0,0.48,91.5,75.39,93.62,101.77
2021,1,17,9,366.92,1.38,8.05,0,0.64,180.28,62.07,93.67,101.73
2021,1,17,10,529.8,2.83,11.98,0,0.71,251,46.31,93.67,101.63
2021,1,17,11,600.45,4.05,13.47,0,0.7,295.5,41.68,93.61,101.51
2021,1,17,12,661.9,4.4,14.41,0,0.74,302.67,38.99,93.51,101.38
2021,1,17,13,606.05,3.75,15.06,0,0.71,285.65,36.83,93.43,101.27
2021,1,17,14,542.7,2.65,15.35,0,0.73,239.57,35.54,93.39,101.22
2021,1,17,15,351.98,1.2,15.18,0,0.63,167.88,35.49,93.36,101.2
2021,1,17,16,164.12,0.25,13.96,0,0.51,80.12,40.26,93.35,101.22
2021,1,17,17,20.23,0.03,10.81,0,0.33,8.27,52.42,93.36,101.33
2021,1,17,18,0,0,9.91,0,-999,0,53.98,93.4,101.39
2021,1,17,19,0,0,9.27,0,-999,0,54.32,93.44,101.45
2021,1,17,20,0,0,8.57,0,-999,0,54.55,93.45,101.49
2021,1,17,21,0,0,7.78,0,-999,0,55.02,93.46,101.52
2021,1,17,22,0,0,7.38,0,-999,0,54.96,93.48,101.55
2021,1,17,23,0,0,7.27,0,-999,0,54.36,93.49,101.57
2021,1,18,0,0,0,7.11,0,-999,0,55.42,93.52,101.6
2021,1,18,1,0,0,6.43,0,-999,0,60.28,93.58,101.69
2021,1,18,2,0,0,5.34,0,-999,0,66.55,93.63,101.77
2021,1,18,3,0,0,4.7,0,-999,0,68.73,93.65,101.82
2021,1,18,4,0,0,4.16,0,-999,0,70.67,93.67,101.86
2021,1,18,5,0,0,3.61,0,-999,0,73.69,93.73,101.94
2021,1,18,6,0,0,3.07,0,-999,0,77.01,93.8,102.03
2021,1,18,7,25.88,0.03,3.41,0,0.35,10.63,76.57,93.85,102.07
2021,1,18,8,198.55,0.3,6.27,0,0.59,86.6,64.48,93.91,102.05
2021,1,18,9,401.55,1.35,9.39,0,0.7,173.72,58.17,94,102.06
2021,1,18,10,564.62,2.83,11.88,0,0.75,245,55.33,94.03,102.02
2021,1,18,11,670.7,4.07,13.2,0,0.78,290.46,49.82,93.99,101.93
2021,1,18,12,705.53,4.55,14.1,0,0.78,305.55,45.66,93.94,101.85
2021,1,18,13,667.1,4.05,14.64,0,0.78,289.28,43.08,93.91,101.81
2021,1,18,14,562.05,2.78,14.77,0,0.75,243.03,41.83,93.9,101.8
2021,1,18,15,379.62,1.27,14.42,0,0.68,170.65,41.88,93.92,101.83
2021,1,18,16,178.88,0.28,13.2,0,0.55,82.7,46.24,93.95,101.89
2021,1,18,17,21.15,0.03,9.74,0,0.33,8.97,58.79,93.98,102.03
2021,1,18,18,0,0,9.5,0,-999,0,57.12,94.03,102.09
2021,1,18,19,0,0,9.82,0,-999,0,55.29,94.04,102.08
2021,1,18,20,0,0,9.72,0,-999,0,55.17,94.04,102.09
2021,1,18,21,0,0,9.04,0,-999,0,57.22,94.03,102.1
2021,1,18,22,0,0,8.38,0,-999,0,59.15,94.02,102.11
2021,1,18,23,0,0,7.71,0,-999,0,60.91,94.02,102.13
2021,1,19,0,0,0,7.04,0,-999,0,61.96,94.01,102.13
2021,1,19,1,0,0,5.86,0,-999,0,63.65,94.02,102.18
2021,1,19,2,0,0,4.8,0,-999,0,64.67,94.02,102.21
2021,1,19,3,0,0,3.76,0,-999,0,65.99,94.01,102.24
2021,1,19,4,0,0,2.83,0,-999,0,68.26,94,102.26
2021,1,19,5,0,0,2.18,0,-999,0,70.24,94.02,102.3
2021,1,19,6,0,0,1.64,0,-999,0,72.6,94.05,102.35
2021,1,19,7,27.23,0.03,2.08,0,0.37,11.08,70.57,94.07,102.36
2021,1,19,8,211.2,0.32,5.58,0,0.63,89.75,55.83,94.1,102.28
2021,1,19,9,409.42,1.48,8.36,0,0.71,178.91,47.1,94.12,102.21
2021,1,19,10,581.15,3.1,12.01,0,0.77,251,37.63,94.08,102.07
2021,1,19,11,670.75,4.45,15.3,0,0.77,296.19,29.74,93.97,101.86
2021,1,19,12,702.47,4.82,16.9,0,0.78,308.08,25.87,93.84,101.67
2021,1,19,13,645.92,4.2,17.71,0,0.75,290.84,23.59,93.73,101.52
2021,1,19,14,524.5,2.83,17.98,0,0.7,244.33,22.38,93.67,101.45
2021,1,19,15,315.2,1.3,17.63,0,0.56,172.82,22.42,93.64,101.43
2021,1,19,16,144.77,0.28,15.19,0,0.44,83.82,32.01,93.63,101.49
2021,1,19,17,14.3,0.03,10.66,0,0.21,9.42,43.65,93.65,101.64
2021,1,19,18,0,0,9.55,0,-999,0,44.28,93.71,101.73
2021,1,19,19,0,0,9.89,0,-999,0,41.31,93.72,101.73
2021,1,19,20,0,0,10.41,0,-999,0,38.71,93.71,101.71
2021,1,19,21,0,0,10.15,0,-999,0,39.26,93.7,101.71
2021,1,19,22,0,0,8.61,0,-999,0,44.5,93.72,101.77
2021,1,19,23,0,0,6.63,0,-999,0,51.7,93.7,101.81
2021,1,20,0,0,0,5.84,0,-999,0,54.93,93.69,101.83
2021,1,20,1,0,0,4.46,0,-999,0,57.62,93.7,101.88
2021,1,20,2,0,0,4.35,0,-999,0,58.77,93.68,101.86
2021,1,20,3,0,0,3.51,0,-999,0,64.04,93.64,101.85
2021,1,20,4,0,0,2.78,0,-999,0,71.63,93.61,101.84
2021,1,20,5,0,0,2.26,0,-999,0,78.31,93.63,101.87
2021,1,20,6,0,0,1.91,0,-999,0,82.89,93.67,101.93
2021,1,20,7,25.3,0.03,2.56,0,0.34,11.1,81.02,93.73,101.97
2021,1,20,8,184.98,0.28,5.08,0,0.54,90.53,70.28,93.78,101.95
2021,1,20,9,361.85,1.3,8.2,0,0.63,180.5,67.76,93.84,101.92
2021,1,20,10,537.53,2.75,10.69,0.02,0.71,252.36,63.38,93.86,101.87
2021,1,20,11,667.97,4.12,11.77,0.05,0.77,296.94,57.89,93.83,101.8
2021,1,20,12,601.92,4.03,12.51,0.1,0.66,306.32,53.77,93.78,101.73
2021,1,20,13,613.05,3.75,12.98,0.09,0.71,286.77,51.51,93.74,101.67
2021,1,20,14,410.08,2.08,12.52,0.01,0.54,237.9,52.68,93.75,101.7
2021,1,20,15,243.38,0.88,11.61,0,0.43,164.95,51.48,93.82,101.8
2021,1,20,16,99.7,0.17,11.07,0,0.3,78.83,44.07,93.89,101.89
2021,1,20,17,22.02,0.03,9.62,0,0.32,9.23,43.7,93.99,102.04
2021,1,20,18,0,0,8.2,0,-999,0,50.39,94.12,102.23
2021,1,20,19,0,0,7.02,0,-999,0,55.85,94.18,102.32
2021,1,20,20,0,0,6.21,0,-999,0,57.34,94.23,102.41
2021,1,20,21,0,0,5.44,0,-999,0,58.68,94.29,102.5
2021,1,20,22,0,0,4.55,0,-999,0,62.47,94.35,102.58
2021,1,20,23,0,0,3.46,0,-999,0,69,94.36,102.63
2021,1,21,0,0,0,2.46,0,-999,0,76.15,94.37,102.67
2021,1,21,1,0,0,1.58,0,-999,0,82.89,94.4,102.73
2021,1,21,2,0,0,0.81,0,-999,0,89.73,94.42,102.77
2021,1,21,3,0,0,0.17,0,-999,0,96.45,94.45,102.83
2021,1,21,4,0,0,-0.36,0,-999,0,100,94.49,102.89
2021,1,21,5,0,0,-0.78,0,-999,0,100,94.57,102.99
2021,1,21,6,0,0,-0.13,0,-999,0,99.94,94.67,103.08
2021,1,21,7,34.1,0.03,0.19,0,0.45,12.47,94.9,94.75,103.15
2021,1,21,8,233.8,0.28,1.23,0,0.68,97.92,88.11,94.83,103.2
2021,1,21,9,440.23,1.33,3.95,0,0.76,188.98,70.6,94.9,103.2
2021,1,21,10,604.7,2.83,7.16,0,0.8,260.48,48.11,94.94,103.15
2021,1,21,11,709.6,4.03,8.89,0,0.81,305.55,37.15,94.89,103.04
2021,1,21,12,737.45,4.38,10.01,0,0.81,317.7,30.21,94.81,102.92
2021,1,21,13,644.4,3.72,10.6,0,0.74,302.57,26.3,94.75,102.84
2021,1,21,14,557.8,2.65,10.71,0,0.74,257.02,24.33,94.74,102.82
2021,1,21,15,378.67,1.2,10.35,0,0.66,185.22,23.72,94.75,102.85
2021,1,21,16,205.23,0.25,9.13,0,0.61,94.57,27.58,94.76,102.89
2021,1,21,17,30.4,0.03,5.26,0,0.42,11.36,43.67,94.79,103.04
2021,1,21,18,0,0,3.65,0,-999,0,43.35,94.84,103.14
2021,1,21,19,0,0,2.56,0,-999,0,44.37,94.87,103.21
2021,1,21,20,0,0,1.52,0,-999,0,45.35,94.89,103.27
2021,1,21,21,0,0,0.56,0,-999,0,46.21,94.91,103.32
2021,1,21,22,0,0,-0.3,0,-999,0,47.05,94.93,103.37
2021,1,21,23,0,0,-1.09,0,-999,0,48.04,94.92,103.38
2021,1,22,0,0,0,-1.75,0,-999,0,49.02,94.91,103.39
2021,1,22,1,0,0,-2.33,0,-999,0,50.54,94.9,103.4
2021,1,22,2,0,0,-2.88,0,-999,0,51.97,94.88,103.4
2021,1,22,3,0,0,-3.37,0,-999,0,53.49,94.86,103.39
2021,1,22,4,0,0,-3.75,0,-999,0,54.89,94.84,103.38
2021,1,22,5,0,0,-4.02,0,-999,0,56.16,94.85,103.4
2021,1,22,6,0,0,-4.17,0,-999,0,56.55,94.88,103.44
2021,1,22,7,33.65,0.03,-3.48,0,0.43,12.42,56.35,94.9,103.44
2021,1,22,8,235.95,0.28,-0.38,0,0.69,97.02,43.5,94.92,103.35
2021,1,22,9,446.05,1.35,2.21,0,0.77,187.8,37.23,94.93,103.29
2021,1,22,10,615.55,2.85,5.67,0,0.81,259.85,27.68,94.92,103.17
2021,1,22,11,615.06,-999,7.33,0,0.7,285.3,24.37,94.84,103.04
2021,1,22,12,752,4.45,8.62,0,0.82,317.78,22.16,94.73,102.87
2021,1,22,13,717.15,4,9.51,0,0.82,302.57,20.72,94.65,102.75
2021,1,22,14,608.75,2.8,9.85,0,0.8,257.04,20.12,94.6,102.69
2021,1,22,15,441.33,1.33,9.57,0,0.76,185.52,20.49,94.57,102.67
2021,1,22,16,232.45,0.28,8.23,0,0.68,95.63,25.36,94.55,102.69
2021,1,22,17,32.92,0.03,3.85,0,0.43,12.02,42.25,94.57,102.85
2021,1,22,18,0,0,2.08,0,-999,0,44.51,94.63,102.96
2021,1,22,19,0,0,1.17,0,-999,0,46.61,94.66,103.02
2021,1,22,20,0,0,0.38,0,-999,0,49.11,94.66,103.05
2021,1,22,21,0,0,-0.33,0,-999,0,52.38,94.65,103.06
2021,1,22,22,0,0,-0.96,0,-999,0,55.98,94.63,103.06
2021,1,22,23,0,0,-1.49,0,-999,0,59.6,94.59,103.04
2021,1,23,0,0,0,-1.95,0,-999,0,63.08,94.55,103.01
2021,1,23,1,0,0,-2.38,0,-999,0,67.19,94.53,103
2021,1,23,2,0,0,-2.76,0,-999,0,71.22,94.51,102.99
2021,1,23,3,0,0,-3.1,0,-999,0,74.23,94.48,102.97
2021,1,23,4,0,0,-3.4,0,-999,0,76.43,94.45,102.95
2021,1,23,5,0,0,-3.65,0,-999,0,78.07,94.46,102.96
2021,1,23,6,0,0,-3.95,0,-999,0,79.76,94.49,103
2021,1,23,7,35.45,0.03,-3.33,0,0.45,13.05,75.69,94.5,102.99
2021,1,23,8,236.2,0.3,-0.52,0,0.68,98.35,60.39,94.51,102.92
2021,1,23,9,442.6,1.45,2.12,0,0.76,188.4,51.79,94.53,102.86
2021,1,23,10,604.67,3.03,5.66,0,0.79,259.73,39.69,94.52,102.73
2021,1,23,11,707.85,4.3,7.79,0,0.8,304.87,32.68,94.44,102.58
2021,1,23,12,726.3,4.57,9.44,0,0.79,312.37,28.29,94.33,102.41
2021,1,23,13,687.83,4.05,10.68,0,0.78,295.66,24.96,94.24,102.28
2021,1,23,14,574.17,2.8,11.3,0,0.75,247.8,23.26,94.19,102.21
2021,1,23,15,402.98,1.3,11.26,0,0.69,173.95,22.98,94.17,102.19
2021,1,23,16,199.48,0.28,9.84,0,0.58,85.19,29.61,94.18,102.24
2021,1,23,17,26.17,0.03,5.62,0,0.33,10.87,43.82,94.22,102.41
2021,1,23,18,0,0,4.31,0,-999,0,44.95,94.26,102.5
2021,1,23,19,0,0,3.88,0,-999,0,45.78,94.28,102.52
2021,1,23,20,0,0,3.32,0,-999,0,48.01,94.27,102.53
2021,1,23,21,0,0,2.58,0,-999,0,50.79,94.25,102.53
2021,1,23,22,0,0,1.72,0,-999,0,54.22,94.24,102.55
2021,1,23,23,0,0,0.97,0,-999,0,56.98,94.22,102.56
2021,1,24,0,0,0,0.35,0,-999,0,58.85,94.2,102.55
2021,1,24,1,0,0,-0.18,0,-999,0,60.02,94.19,102.56
2021,1,24,2,0,0,-0.56,0,-999,0,60.88,94.17,102.54
2021,1,24,3,0,0,-0.85,0,-999,0,61.81,94.14,102.53
2021,1,24,4,0,0,-1.04,0,-999,0,62.24,94.11,102.5
2021,1,24,5,0,0,-1.18,0,-999,0,62.97,94.13,102.52
2021,1,24,6,0,0,-1.26,0,-999,0,63.97,94.16,102.56
2021,1,24,7,26,0.03,-0.51,0,0.32,11.2,61.94,94.2,102.58
2021,1,24,8,194.88,0.32,1.78,0,0.56,84.95,53.77,94.24,102.55
2021,1,24,9,383.6,1.38,4.45,0,0.65,172.72,45.95,94.26,102.49
2021,1,24,10,565.8,2.9,7.91,0,0.73,245.88,36.03,94.25,102.37
2021,1,24,11,621.15,-999,10.71,0,0.7,288.1,30.28,94.18,102.21
2021,1,24,12,683.88,4.35,12.86,0,0.74,295.95,26.45,94.09,102.05
2021,1,24,13,648.15,3.88,14.41,0,0.73,280.15,24.17,94.02,101.93
2021,1,24,14,537.3,2.7,15.37,0,0.7,234,23.4,93.97,101.85
2021,1,24,15,371.55,1.3,15.57,0,0.63,162.58,24.03,93.94,101.81
2021,1,24,16,181.95,0.3,13.22,0,0.52,79.18,36.28,93.92,101.86
2021,1,24,17,25.85,0.03,9.17,0,0.31,10.91,42.69,93.93,101.99
2021,1,24,18,0,0,8,0,-999,0,42.58,93.97,102.06
2021,1,24,19,0,0,7.3,0,-999,0,43.36,94,102.12
2021,1,24,20,0,0,6.28,0,-999,0,46.2,94.02,102.17
2021,1,24,21,0,0,5.18,0,-999,0,50.04,94.03,102.22
2021,1,24,22,0,0,4.14,0,-999,0,54.37,94.04,102.26
2021,1,24,23,0,0,3.36,0,-999,0,58.01,94.02,102.26
2021,1,25,0,0,0,2.83,0,-999,0,60.21,93.99,102.24
2021,1,25,1,0,0,2.44,0,-999,0,61.9,93.99,102.25
2021,1,25,2,0,0,2.1,0,-999,0,63.84,93.97,102.25
2021,1,25,3,0,0,1.81,0,-999,0,65.6,93.96,102.24
2021,1,25,4,0,0,1.54,0,-999,0,67.53,93.94,102.23
2021,1,25,5,0,0,1.25,0,-999,0,69.41,93.95,102.25
2021,1,25,6,0,0,0.92,0,-999,0,71.33,93.99,102.3
2021,1,25,7,25.42,0.03,1.34,0,0.31,10.96,69.23,94.02,102.32
2021,1,25,8,181.62,0.32,3.02,0,0.52,79,60.82,94.04,102.29
2021,1,25,9,372.12,1.4,5.5,0,0.63,162.85,51.46,94.07,102.25
2021,1,25,10,536.47,2.88,9,0,0.69,234.88,41.81,94.09,102.17
2021,1,25,11,645.47,4.15,11.56,0,0.73,281.52,36.32,94.06,102.05
2021,1,25,12,680.78,4.62,13.62,0,0.73,296.15,32.87,94,101.93
2021,1,25,13,641.58,4.12,14.89,0,0.72,279.62,31.41,93.93,101.83
2021,1,25,14,529.17,2.85,15.6,0,0.68,232.5,31.1,93.9,101.78
2021,1,25,15,362.12,1.38,15.52,0,0.61,160.72,32.03,93.91,101.78
2021,1,25,16,175.8,0.35,13.59,0,0.49,78.23,41.12,93.94,101.88
2021,1,25,17,26.02,0.03,9.28,0,0.3,11.38,50.75,93.98,102.04
2021,1,25,18,0,0,7.61,0,-999,0,50.68,94.05,102.16
2021,1,25,19,0,0,6.73,0,-999,0,50.49,94.08,102.23
2021,1,25,20,0,0,5.96,0,-999,0,51.79,94.09,102.26
2021,1,25,21,0,0,5.26,0,-999,0,53.36,94.09,102.28
2021,1,25,22,0,0,4.52,0,-999,0,55.29,94.08,102.3
2021,1,25,23,0,0,3.8,0,-999,0,57.4,94.07,102.3
2021,1,26,0,0,0,3.08,0,-999,0,59.4,94.06,102.32
2021,1,26,1,0,0,2.42,0,-999,0,61.01,94.07,102.35
2021,1,26,2,0,0,1.97,0,-999,0,62.16,94.09,102.38
2021,1,26,3,0,0,1.91,0,-999,0,61.36,94.11,102.4
2021,1,26,4,0,0,1.98,0,-999,0,59.78,94.12,102.41
2021,1,26,5,0,0,1.76,0,-999,0,59.67,94.16,102.46
2021,1,26,6,0,0,1.05,0,-999,0,61.68,94.2,102.53
2021,1,26,7,28.3,0.03,1.05,0,0.34,11.63,61.93,94.24,102.57
2021,1,26,8,200.68,0.32,4.33,0,0.57,84.65,48.52,94.28,102.51
2021,1,26,9,402.25,1.4,6.73,0,0.68,171.93,41.7,94.31,102.48
2021,1,26,10,572.83,2.92,10.22,0,0.74,246.24,34,94.31,102.37
2021,1,26,11,627.56,-999,13.19,0,0.7,291.07,28.02,94.25,102.22
2021,1,26,12,735.72,5.05,14.96,0,0.79,319.04,26.47,94.17,102.08
2021,1,26,13,701.33,4.53,16.04,0,0.78,304.02,25.92,94.12,101.99
2021,1,26,14,594.03,3.17,16.51,0,0.76,258.12,25.55,94.1,101.96
2021,1,26,15,410.73,1.55,15.91,0,0.69,185.92,26.64,94.1,101.98
2021,1,26,16,217.7,0.38,13.54,0,0.6,96.31,35.71,94.12,102.07
2021,1,26,17,33.5,0.03,9.56,0,0.38,13.92,45.85,94.16,102.23
2021,1,26,18,0,0,8.17,0,-999,0,46.51,94.2,102.32
2021,1,26,19,0,0,7.81,0,-999,0,45.25,94.23,102.35
2021,1,26,20,0,0,7.39,0,-999,0,44.95,94.22,102.36
2021,1,26,21,0,0,6.9,0,-999,0,45.42,94.2,102.35
2021,1,26,22,0,0,5.79,0,-999,0,48.2,94.18,102.36
2021,1,26,23,0,0,4.58,0,-999,0,51.53,94.15,102.37
2021,1,27,0,0,0,3.85,0,-999,0,53.66,94.11,102.34
2021,1,27,1,0,0,3.21,0,-999,0,55.93,94.08,102.33
2021,1,27,2,0,0,2.7,0,-999,0,57.96,94.04,102.31
2021,1,27,3,0,0,2.33,0,-999,0,59.27,93.99,102.26
2021,1,27,4,0,0,1.9,0,-999,0,61.09,93.95,102.23
2021,1,27,5,0,0,1.66,0,-999,0,62.13,93.91,102.2
2021,1,27,6,0,0,1.99,0,-999,0,60.45,93.89,102.17
2021,1,27,7,26.65,0.03,3.13,0,0.31,11.53,55.93,93.89,102.13
2021,1,27,8,181.12,0.3,4.56,0,0.51,81.33,51.29,93.89,102.09
2021,1,27,9,344.27,1.27,7.1,0,0.58,166.3,44.2,93.88,101.99
2021,1,27,10,480.33,2.58,10.53,0,0.61,236.75,35.61,93.82,101.83
2021,1,27,11,491.88,3.35,13.5,0,0.55,281.35,31.87,93.74,101.66
2021,1,27,12,528.58,3.6,16.68,0,0.56,285.25,28.94,93.62,101.43
2021,1,27,13,510.2,3.3,19.44,0,0.57,270.57,27.21,93.52,101.25
2021,1,27,14,453.2,2.38,21.24,0,0.58,226.18,27.76,93.45,101.13
2021,1,27,15,281.33,1.1,21.42,0,0.47,157,35.74,93.38,101.05
2021,1,27,16,137.5,0.28,19.26,0,0.38,75.75,45.42,93.35,101.07
2021,1,27,17,20.23,0.03,17.38,0,0.22,11.68,46.15,93.33,101.1
2021,1,27,18,0,0,16.24,0,-999,0,49.14,93.35,101.16
2021,1,27,19,0,0,15.26,0,-999,0,51.22,93.37,101.21
2021,1,27,20,0,0,14.34,0,-999,0,52.8,93.36,101.22
2021,1,27,21,0,0,13.57,0,-999,0,55.11,93.35,101.23
2021,1,27,22,0,0,12.65,0,-999,0,58.51,93.32,101.22
2021,1,27,23,0,0,11.67,0,-999,0,60.87,93.28,101.21
2021,1,28,0,0,0,11.34,0,-999,0,59.2,93.25,101.19
2021,1,28,1,0,0,10.91,0,-999,0,58.62,93.24,101.19
2021,1,28,2,0,0,10.3,0,-999,0,57.73,93.25,101.21
2021,1,28,3,0,0,9.21,0,-999,0,57.77,93.25,101.25
2021,1,28,4,0,0,7.97,0,-999,0,59.09,93.29,101.33
2021,1,28,5,0,0,6.77,0,-999,0,63.58,93.34,101.42
2021,1,28,6,0,0,5.62,0,-999,0,69.38,93.41,101.53
2021,1,28,7,26.5,0.03,5.49,0,0.3,11.41,71.07,93.5,101.63
2021,1,28,8,185.8,0.3,7.41,0,0.52,81.64,64.34,93.56,101.64
2021,1,28,9,384.7,1.33,10.57,0,0.64,169.65,50.47,93.62,101.61
2021,1,28,10,562.38,2.83,13.76,0,0.72,244.93,38.26,93.65,101.55
2021,1,28,11,682.9,4.1,16.52,0,0.76,293.5,28.68,93.64,101.46
2021,1,28,12,734.53,4.85,17.94,0,0.78,317.85,24.82,93.6,101.38
2021,1,28,13,700.97,4.35,18.5,0,0.77,302.67,23.11,93.55,101.31
2021,1,28,14,578.7,3.08,18.51,0,0.73,256.38,22.31,93.52,101.28
2021,1,28,15,402.05,1.52,17.97,0,0.66,184.75,22.57,93.51,101.28
2021,1,28,16,201.55,0.38,15.96,0,0.55,96.35,31.09,93.52,101.35
2021,1,28,17,32.58,0.03,12.47,0,0.34,14.7,40.53,93.53,101.46
2021,1,28,18,0,0,11.91,0,-999,0,37.67,93.56,101.51
2021,1,28,19,0,0,10.97,0,-999,0,39.75,93.58,101.55
2021,1,28,20,0,0,9.91,0,-999,0,43.89,93.56,101.57
2021,1,28,21,0,0,9.14,0,-999,0,46.99,93.54,101.57
